problem,case,cores,status,makespan_cycles,solver_wall_seconds,evaluation_wall_seconds,ddr_bytes,extra_ddr_bytes,spill_bytes,runtime_id,algorithm_id,run_id,attempt_id
P3,034,3,ok,261890.0,2.5448774590040557,,5072834.0,2792448.0,512000.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s01-P3-034-k3-unified-attention-witness-e0
P3,036,3,ok,311345.0,0.8408494160103146,,6557056.0,2304.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s01-P3-036-k3-unified-attention-witness-e0
P3,038,3,ok,445306.0,4.140679042000556,,9275654.0,6472704.0,1540608.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s01-P3-038-k3-unified-attention-witness-e0
P3,040,3,ok,79061.0,1.5035790000110865,,3565396.0,2654158.0,119554.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s01-P3-040-k3-unified-attention-witness-e0
P3,042,3,ok,537423.0,3.5243272079969756,,21356420.0,18967456.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s01-P3-042-k3-unified-attention-witness-e0
P3,044,3,ok,57715.0,0.9165737919975072,,4562528.0,3587072.0,3496960.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s01-P3-044-k3-unified-attention-witness-e0
P3,046,3,ok,82060.0,0.5730399579915684,,3983136.0,2921664.0,1060864.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s01-P3-046-k3-unified-attention-witness-e0
P3,048,3,ok,99499.0,1.2943270420073532,,1093458.0,678668.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s01-P3-048-k3-unified-attention-witness-e0
P3,050,3,ok,51432.0,3.2010892080143094,,1784922.0,1465546.0,8192.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s01-P3-050-k3-unified-attention-witness-e0
P3,052,4,ok,40833.0,0.6460258750012144,,1060572.0,250368.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s01-P3-052-k4-unified-attention-witness-e0
P3,054,4,ok,170548.0,10.817373375000898,,6084798.0,4478522.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s01-P3-054-k4-unified-attention-witness-e0
P3,056,4,ok,66638.0,6.516893583000638,,1454524.0,1232924.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s01-P3-056-k4-unified-attention-witness-e0
P3,058,4,ok,1195824.0,7.708388333005132,,75988992.0,68321280.0,48451584.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s01-P3-058-k4-unified-attention-witness-e0
P3,060,4,ok,221692.0,3.34153483400587,,6421566.0,4322560.0,1383424.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s01-P3-060-k4-unified-attention-witness-e0
P3,062,4,ok,838050.0,12.930678709002677,,13432320.0,30720.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s01-P3-062-k4-unified-attention-witness-e0
P3,064,5,ok,6981.0,0.4768946669937577,,131412.0,93998.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s01-P3-064-k5-unified-attention-witness-e0
P3,066,5,ok,75024.0,5.318678999989061,,4041920.0,2934886.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s01-P3-066-k5-unified-attention-witness-e0
P3,068,5,ok,116345.0,5.221385332988575,,7112612.0,4341362.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s01-P3-068-k5-unified-attention-witness-e0
P3,070,5,ok,25196.0,0.8451487499987707,,1443710.0,1023746.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s01-P3-070-k5-unified-attention-witness-e0
P3,072,5,ok,4732990.0,36.996767416014336,,251635444.0,240532260.0,67457552.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s01-P3-072-k5-unified-attention-witness-e0
P3,074,5,ok,331285.0,2.775207208003849,,19575504.0,15798776.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s01-P3-074-k5-unified-attention-witness-e0
P3,076,5,ok,1227997.0,40.80747070899815,,34082386.0,29811712.0,13513728.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s01-P3-076-k5-unified-attention-witness-e0
P3,078,5,ok,464886.0,0.7544874169980176,,13946496.0,11601408.0,602112.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s01-P3-078-k5-unified-attention-witness-e0
P3,080,5,ok,68814.0,0.6546836659836117,,6549504.0,4571136.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s01-P3-080-k5-unified-attention-witness-e0
P3,083,1,ok,836631.0,1.8258025409886613,,1864288.0,425984.0,425984.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s01-P3-083-k1-unified-attention-witness-e0
P3,085,1,ok,2697812.0,8.74917470899527,,11834666.0,10144932.0,10144932.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s01-P3-085-k1-unified-attention-witness-e0
P3,087,1,ok,3603774.0,10.619072625006083,,20872542.0,14953444.0,14953444.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s01-P3-087-k1-unified-attention-witness-e0
P3,089,1,ok,591236.0,1.0915444169950206,,566400.0,0.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s01-P3-089-k1-unified-attention-witness-e0
P3,091,1,ok,9012897.0,33.58860195797752,,50627064.0,44049408.0,44049408.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s01-P3-091-k1-unified-attention-witness-e0
P3,093,1,ok,74205.0,0.2352712920110207,,714752.0,0.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s01-P3-093-k1-unified-attention-witness-e0
P3,095,1,ok,1070301.0,1.0745722920109984,,11355036.0,0.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s01-P3-095-k1-unified-attention-witness-e0
P3,097,1,ok,10746146.0,2.2092713750025723,,16711680.0,11665408.0,11665408.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s01-P3-097-k1-unified-attention-witness-e0
P3,099,1,ok,1597968.0,2.9013346249994356,,8577684.0,6043648.0,6043648.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s01-P3-099-k1-unified-attention-witness-e0
P3,051,5,ok,157299.0,0.33707162499194965,,1966930.0,1573712.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-051-k5-unified-attention-witness-e0
P3,002,4,ok,72594.0,0.5189569579961244,,1273344.0,49152.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-002-k4-unified-attention-witness-e0
P3,004,4,ok,100126.0,0.4003314170113299,,1124352.0,331776.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-004-k4-unified-attention-witness-e0
P3,006,4,ok,24049.0,0.40315508301137015,,1338648.0,795300.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-006-k4-unified-attention-witness-e0
P3,008,4,ok,63768.0,0.36164508399087936,,2654424.0,0.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-008-k4-unified-attention-witness-e0
P3,010,4,ok,19267.0,0.33058000000892207,,1163862.0,779712.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-010-k4-unified-attention-witness-e0
P3,012,4,ok,12849.0,0.4857337499852292,,933118.0,378220.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-012-k4-unified-attention-witness-e0
P3,014,4,ok,4430193.0,40.91337133399793,,74336716.0,64403976.0,34775040.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-014-k4-unified-attention-witness-e0
P3,016,4,ok,2250332.0,5.291532333008945,,404186.0,10968.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-016-k4-unified-attention-witness-e0
P3,018,4,ok,254155.0,1.6426007080008276,,12594584.0,11001736.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-018-k4-unified-attention-witness-e0
P3,020,4,ok,145520.0,3.480039250018308,,2359296.0,0.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-020-k4-unified-attention-witness-e0
P3,022,4,ok,14190.0,0.6569142090156674,,227510.0,13824.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-022-k4-unified-attention-witness-e0
P3,024,4,ok,746444.0,1.0956247080175672,,396842.0,3624.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-024-k4-unified-attention-witness-e0
P3,026,4,ok,30310.0,0.41010845798882656,,2100666.0,1571812.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-026-k4-unified-attention-witness-e0
P3,028,4,ok,9988326.0,17.58113691699691,,90981888.0,85073280.0,29408256.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-028-k4-unified-attention-witness-e0
P3,030,4,ok,696146.0,3.0970070000039414,,9082828.0,6688768.0,869376.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-030-k4-unified-attention-witness-e0
P3,032,4,ok,11177.0,0.5990978750050999,,311664.0,18576.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-032-k4-unified-attention-witness-e0
P3,034,4,ok,193017.0,2.6992379580042325,,5714370.0,3433984.0,344064.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-034-k4-unified-attention-witness-e0
P3,036,4,ok,233584.0,0.7601100419997238,,6558208.0,3456.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-036-k4-unified-attention-witness-e0
P3,038,4,ok,334310.0,4.14806641600444,,10121990.0,7319040.0,804864.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-038-k4-unified-attention-witness-e0
P3,040,4,ok,62640.0,1.6737108340021223,,3500140.0,2588902.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-040-k4-unified-attention-witness-e0
P3,042,4,ok,406557.0,3.0479073749738745,,10908344.0,8519380.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-042-k4-unified-attention-witness-e0
P3,044,4,ok,40927.0,0.8376001669967081,,1110624.0,135168.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-044-k4-unified-attention-witness-e0
P3,046,4,ok,79330.0,0.5092945409996901,,3852672.0,2791200.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-046-k4-unified-attention-witness-e0
P3,048,4,ok,96571.0,1.1914638750022277,,1063318.0,648528.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-048-k4-unified-attention-witness-e0
P3,050,4,ok,43441.0,2.457869750011014,,1943574.0,1624198.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-050-k4-unified-attention-witness-e0
P3,052,5,ok,34181.0,0.790708332991926,,1138908.0,328704.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-052-k5-unified-attention-witness-e0
P3,054,5,ok,145966.0,10.78103712500888,,6810916.0,5204640.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-054-k5-unified-attention-witness-e0
P3,056,5,ok,58375.0,6.923039874993265,,1655532.0,1433932.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-056-k5-unified-attention-witness-e0
P3,058,5,ok,1486031.0,6.865886249986943,,85381120.0,77713408.0,59330560.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-058-k5-unified-attention-witness-e0
P3,060,5,ok,178553.0,3.83680429199012,,6443970.0,4344964.0,801796.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-060-k5-unified-attention-witness-e0
P3,063,1,ok,1070589.0,4.195938999997452,,5021184.0,0.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-063-k1-unified-attention-witness-e0
P3,065,1,ok,32594.0,0.43962879199534655,,316202.0,0.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-065-k1-unified-attention-witness-e0
P3,067,1,ok,60434601.0,6.449140165990684,,270393856.0,264345728.0,264345728.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-067-k1-unified-attention-witness-e0
P3,069,1,ok,19742.0,0.31705574999796227,,126054.0,0.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-069-k1-unified-attention-witness-e0
P3,071,1,ok,14543.0,0.33080595900537446,,121446.0,0.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-071-k1-unified-attention-witness-e0
P3,073,1,ok,8697220.0,2.7149284170009196,,108137088.0,104096000.0,104096000.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-073-k1-unified-attention-witness-e0
P3,075,1,ok,1124605.0,2.102056875010021,,1837190.0,0.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-075-k1-unified-attention-witness-e0
P3,077,1,ok,433422.0,1.1285584580036812,,3346366.0,1205006.0,1205006.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-077-k1-unified-attention-witness-e0
P3,079,1,ok,29922768.0,16.883577417000197,,213633024.0,204281856.0,204281856.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-079-k1-unified-attention-witness-e0
P3,081,1,ok,151795.0,1.9384378340037074,,1741140.0,0.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-081-k1-unified-attention-witness-e0
P3,083,2,ok,419095.0,2.1199264170136303,,6741184.0,5302880.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-083-k2-unified-attention-witness-e0
P3,085,2,ok,1322089.0,24.36178924998967,,6132748.0,4443014.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-085-k2-unified-attention-witness-e0
P3,087,2,ok,1814963.0,23.85844004197861,,19546910.0,13627812.0,3843072.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-087-k2-unified-attention-witness-e0
P3,089,2,ok,296816.0,1.5802068749908358,,805120.0,238720.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-089-k2-unified-attention-witness-e0
P3,091,2,ok,4510546.0,33.90609974999097,,60843040.0,54265384.0,25783296.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-091-k2-unified-attention-witness-e0
P3,093,2,ok,37827.0,0.2556662089773454,,722944.0,8192.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-093-k2-unified-attention-witness-e0
P3,095,2,ok,535614.0,1.2808593329973519,,11355036.0,0.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-095-k2-unified-attention-witness-e0
P3,097,2,ok,5309578.0,1.716323749977164,,17817600.0,12771328.0,10215424.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-097-k2-unified-attention-witness-e0
P3,099,2,ok,801077.0,2.746886542008724,,7022232.0,4488196.0,638976.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s02-P3-099-k2-unified-attention-witness-e0
P3,082,4,ok,167701.0,2.4109677909873426,,3181080.0,2589074.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s03-P3-082-k4-unified-attention-witness-e0
P3,002,5,ok,54341.0,0.4785814589995425,,1273344.0,49152.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s03-P3-002-k5-unified-attention-witness-e0
P3,004,5,ok,83440.0,0.3581066250044387,,1234944.0,442368.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s03-P3-004-k5-unified-attention-witness-e0
P3,006,5,ok,21118.0,0.38527245898148976,,1343888.0,800540.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s03-P3-006-k5-unified-attention-witness-e0
P3,008,5,ok,52291.0,0.38625508299446665,,2654424.0,0.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s03-P3-008-k5-unified-attention-witness-e0
P3,010,5,ok,20608.0,0.3708617090014741,,1398306.0,1014156.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s03-P3-010-k5-unified-attention-witness-e0
P3,012,5,ok,13175.0,0.5589542090019677,,974466.0,419568.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s03-P3-012-k5-unified-attention-witness-e0
P3,014,5,ok,3599672.0,43.891654832987115,,78410356.0,68477616.0,33243648.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s03-P3-014-k5-unified-attention-witness-e0
P3,016,5,ok,1949798.0,5.003737833991181,,20392662.0,19999444.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s03-P3-016-k5-unified-attention-witness-e0
P3,018,5,ok,198417.0,1.6395129580050707,,6299152.0,4706304.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s03-P3-018-k5-unified-attention-witness-e0
P3,020,5,ok,111137.0,3.5715981659886893,,2949120.0,589824.0,589824.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s03-P3-020-k5-unified-attention-witness-e0
P3,022,5,ok,11421.0,0.7276986249780748,,234422.0,20736.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s03-P3-022-k5-unified-attention-witness-e0
P3,024,5,ok,648482.0,1.2348732499813195,,7015974.0,6622756.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s03-P3-024-k5-unified-attention-witness-e0
P3,026,5,ok,30256.0,0.40598883302300237,,2128210.0,1599356.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s03-P3-026-k5-unified-attention-witness-e0
P3,028,5,ok,8025115.0,19.139886499993736,,86771328.0,80862720.0,28629504.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s03-P3-028-k5-unified-attention-witness-e0
P3,030,5,ok,558288.0,2.806683625007281,,10023884.0,7629824.0,165888.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s03-P3-030-k5-unified-attention-witness-e0
P3,032,5,ok,10326.0,0.6605204170045909,,672692.0,379604.0,0.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s03-P3-032-k5-unified-attention-witness-e0
P3,034,5,ok,157489.0,2.9674291250121314,,6007746.0,3727360.0,229376.0,q3-central-witness-20260925,q3-witness-structure,q3-witness-full500-20260925-s59,q3-witness-full500-20260925-s59-s03-P3-034-k5-unified-attention-witness-e0
