problem,case,cores,status,makespan_cycles,solver_wall_seconds,evaluation_wall_seconds,ddr_bytes,extra_ddr_bytes,spill_bytes,runtime_id,algorithm_id,run_id,attempt_id
P1,005,4,ok,42167.0,1.619549916998949,0.6956934999907389,1483664.0,1150250.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-005-k4-r0
P1,005,5,ok,42487.0,1.7047811669763178,0.5489914999925531,1677700.0,1344286.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-005-k5-r0
P1,006,1,ok,82837.0,0.15395050001097843,0.28812049998668954,559748.0,16400.0,16400.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-006-k1-r0
P1,006,2,ok,43425.0,0.5546761250006966,0.15785337498527952,1373988.0,830640.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-006-k2-r0
P1,006,3,ok,31153.0,0.4102820830012206,0.28581383399432525,573428.0,30080.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-006-k3-r0
P1,006,4,ok,30204.0,0.5448954169987701,0.2949325839872472,1466740.0,923392.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-006-k4-r0
P1,006,5,ok,31153.0,0.5348631660162937,0.28316758398432285,573428.0,30080.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-006-k5-r0
P1,007,1,ok,1012562.0,0.15997974999481812,2.874947499978589,1732608.0,0.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-007-k1-r0
P1,007,2,ok,507494.0,2.2233474999957252,1.8259712909930386,1760256.0,27648.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-007-k2-r0
P1,007,3,ok,338094.0,2.11505545800901,1.1969163749890868,1787904.0,55296.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-007-k3-r0
P1,007,4,ok,254398.0,1.7117486250062939,1.0572819169901777,1815552.0,82944.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-007-k4-r0
P1,007,5,ok,203834.0,1.5926649580069352,0.79708104202291,1843200.0,110592.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-007-k5-r0
P1,008,1,ok,487605.0,0.15619820801657625,0.2912091249891091,2654424.0,0.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-008-k1-r0
P1,008,2,ok,194956.0,0.6757035420159809,0.2882200419844594,10617048.0,7962624.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-008-k2-r0
P1,008,3,ok,137062.0,0.6743704999971669,0.28287883300799876,6635736.0,3981312.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-008-k3-r0
P1,008,4,ok,117710.0,0.6749153749842662,0.29057849998935126,6635736.0,3981312.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-008-k4-r0
P1,008,5,ok,100603.0,0.8037339170114137,0.29050120801548474,2654424.0,0.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-008-k5-r0
P1,009,1,ok,153397.0,0.2835804999922402,2.899356040987186,495332.0,0.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-009-k1-r0
P1,009,2,ok,92011.0,2.233932375005679,0.810197832994163,817506.0,322174.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-009-k2-r0
P1,009,3,ok,69982.0,2.3829946250189096,0.9255162920162547,931188.0,435856.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-009-k3-r0
P1,009,4,ok,57707.0,2.3810437500069384,0.9166510830109473,991686.0,496354.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-009-k4-r0
P1,009,5,ok,50248.0,2.0512114159937482,0.9129800840164535,1040344.0,545012.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-009-k5-r0
P1,010,1,ok,86969.0,0.1575785829918459,0.15894399999524467,384150.0,0.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-010-k1-r0
P1,010,2,ok,45626.0,0.41102812500321306,0.15523174998816103,432534.0,48384.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-010-k2-r0
P1,010,3,ok,30856.0,0.4092486249865033,0.14883537500281818,432534.0,48384.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-010-k3-r0
P1,010,4,ok,29856.0,0.4011632500041742,0.15237633301876485,480918.0,96768.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-010-k4-r0
P1,010,5,ok,29434.0,0.40839441600837745,0.28423858401947655,1436954.0,1052804.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-010-k5-r0
P1,011,1,ok,184697.0,0.1566283749998547,0.152433834009571,606208.0,0.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-011-k1-r0
P1,011,2,ok,92646.0,0.15891841700067744,0.15017562499269843,786432.0,180224.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-011-k2-r0
P1,011,3,ok,69625.0,0.4005640840041451,0.27213329199003056,1146880.0,540672.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-011-k3-r0
P1,011,4,ok,46880.0,0.1546171669906471,0.15808958301204257,1146880.0,540672.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-011-k4-r0
P1,011,5,ok,46880.0,0.5408025000069756,0.15422950001084246,1146880.0,540672.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-011-k5-r0
P1,012,1,ok,59088.0,0.15253795799799263,0.2845204999903217,554898.0,0.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-012-k1-r0
P1,012,2,ok,30094.0,0.40848991699749604,0.2865841669845395,583698.0,28800.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-012-k2-r0
P1,012,3,ok,21894.0,0.5326703340106178,0.2780446669785306,575058.0,20160.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-012-k3-r0
P1,012,4,ok,17253.0,0.41294612499768846,0.2838732090021949,594066.0,39168.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-012-k4-r0
P1,012,5,ok,14300.0,0.5411840830056462,0.2885935829835944,604434.0,49536.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-012-k5-r0
P1,013,1,ok,263949.0,0.15684087501722388,1.039281250006752,2527232.0,0.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-013-k1-r0
P1,013,2,ok,132198.0,0.28888508400996216,0.6616877500200644,2535424.0,8192.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-013-k2-r0
P1,013,3,ok,88351.0,0.2774539999954868,0.5381905829999596,2543616.0,16384.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-013-k3-r0
P1,013,4,ok,66982.0,0.2852827909810003,0.5392797920212615,2551808.0,24576.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-013-k4-r0
P1,013,5,ok,54363.0,0.28188579200650565,0.5554654579900671,2560000.0,32768.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-013-k5-r0
P1,014,1,ok,17579821.0,1.3348390829924028,11.641406667011324,88282468.0,78349728.0,24469920.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-014-k1-r0
P1,014,2,ok,8752017.0,24.822436166985426,20.963606915989658,94583452.0,84650712.0,8305152.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-014-k2-r0
P1,014,3,ok,5882800.0,26.003978332999395,29.994844792003278,107124724.0,97191984.0,6428160.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-014-k3-r0
P1,014,4,ok,4500863.0,26.59782600001199,462.65494054200826,93745084.0,83812344.0,54417408.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-014-k4-r0
P1,014,5,ok,3642307.0,26.78827929100953,50.33529595899745,115293172.0,105360432.0,9870336.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-014-k5-r0
P1,015,1,ok,177362.0,0.15258879199973308,0.2810262500133831,1064870.0,180256.0,180256.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-015-k1-r0
P1,015,2,ok,92810.0,0.6659142910211813,0.28823274999740534,1109150.0,224536.0,114712.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-015-k2-r0
P1,015,3,ok,61224.0,0.6686194169742521,0.2815489580098074,1191062.0,306448.0,98320.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-015-k3-r0
P1,015,4,ok,53474.0,0.5382697909954004,0.288332124997396,1148550.0,263936.0,32768.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-015-k4-r0
P1,015,5,ok,43411.0,0.5367594170093071,0.2828073750133626,1206150.0,321536.0,8192.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-015-k5-r0
P1,016,1,ok,7715523.0,0.5593351249990519,40.87622087498312,393218.0,0.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-016-k1-r0
P1,016,2,ok,4550194.0,8.554492833995027,6.848734291997971,119947346.0,119554128.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-016-k2-r0
P1,016,3,ok,3712678.0,8.411617709003622,8.21922500000801,119947954.0,119554736.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-016-k3-r0
P1,016,4,ok,3241338.0,8.369783041998744,8.775835832988378,119948562.0,119555344.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-016-k4-r0
P1,016,5,ok,3223183.0,8.48227241699351,9.912123832997167,119949170.0,119555952.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-016-k5-r0
P1,017,1,ok,162810.0,0.15229324999381788,0.4221493329969235,666390.0,22528.0,22528.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-017-k1-r0
P1,017,2,ok,82005.0,0.6848404589982238,0.4131117500073742,1174962.0,531100.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-017-k2-r0
P1,017,3,ok,58579.0,0.6762975419987924,0.4142401250137482,818966.0,175104.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-017-k3-r0
P1,017,4,ok,42384.0,0.6925902499933727,0.41268004101584665,903062.0,259200.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-017-k4-r0
P1,017,5,ok,35496.0,0.6623856660153251,0.40841212499071844,984854.0,340992.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-017-k5-r0
P1,018,1,ok,1004367.0,0.15985404199454933,1.479393000015989,3563024.0,1970176.0,1970176.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-018-k1-r0
P1,018,2,ok,504468.0,1.3257812499941792,1.4343138329859357,4846096.0,3253248.0,1953792.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-018-k2-r0
P1,018,3,ok,339838.0,1.2977625000057742,1.181223791994853,5668752.0,4075904.0,1601536.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-018-k3-r0
P1,018,4,ok,258063.0,1.300707416026853,1.1893798749952111,6507792.0,4914944.0,1159168.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-018-k4-r0
P1,018,5,ok,205917.0,1.3215097500069533,1.1860787910118233,6913552.0,5320704.0,638976.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-018-k5-r0
P1,019,1,ok,81144.0,0.15551570800016634,0.1508139579964336,186984.0,0.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-019-k1-r0
P1,019,2,ok,43224.0,0.41386050000437535,0.15231341699836776,214152.0,27168.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-019-k2-r0
P1,019,3,ok,28986.0,0.41825199997401796,0.16568404200370423,214152.0,27168.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-019-k3-r0
P1,019,4,ok,24099.0,0.40758679099963047,0.15387566699064337,238728.0,51744.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-019-k4-r0
P1,019,5,ok,24169.0,0.40468795798369683,0.15111041700583883,268488.0,81504.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-019-k5-r0
P1,020,1,ok,534174.0,0.3061998329940252,1.2125670000095852,2359296.0,0.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-020-k1-r0
P1,020,2,ok,266580.0,2.357195958000375,3.128539625002304,2359296.0,0.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-020-k2-r0
P1,020,3,ok,177950.0,2.378494167001918,2.206269250018522,2359296.0,0.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-020-k3-r0
P1,020,4,ok,133704.0,2.2312073329812847,1.6817481670004781,2359296.0,0.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-020-k4-r0
P1,020,5,ok,107650.0,2.219230000016978,1.4476393329969142,2359296.0,0.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-020-k5-r0
P1,021,1,ok,6567937.0,0.15787925000768155,3.1126495829958003,7839744.0,4501504.0,4501504.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-021-k1-r0
P1,021,2,ok,3194570.0,0.4128504999971483,1.7126556250150315,6512640.0,3174400.0,1638400.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-021-k2-r0
P1,021,3,ok,2132763.0,1.4243840410199482,2.3217214169853833,7831552.0,4493312.0,909312.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-021-k3-r0
P1,021,4,ok,1550324.0,0.41219516698038206,0.9196789159905165,7946240.0,4608000.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-021-k4-r0
P1,021,5,ok,1250168.0,1.420044541999232,2.8138639589888044,14770176.0,11431936.0,2011136.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-021-k5-r0
P1,022,1,ok,56780.0,0.15637216699542478,0.28398870801902376,213686.0,0.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-022-k1-r0
P1,022,2,ok,28415.0,0.5460831660020631,0.2803640420024749,220598.0,6912.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-022-k2-r0
P1,022,3,ok,19197.0,0.5388490000041202,0.2809557919972576,227510.0,13824.0,0.0,nikolastarx-m5pro-macos-py312-20260924,q1-unified-structural-guard,20260924T1952Z-s59ee,nikolastarx-20260924T1952Z-s59ee-P1-022-k3-r0
